CustomerID,Cliente,ProductID,Producto,Categoria,Proveedor,UnidadesTotales,TotalPedidos,PromedioPorPedido,MaximoPorPedido,MinimoPorPedido,ValorTotal
SAVEA,Save-a-lot Markets,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,131,4,32,45,18,"4978,00"
SAVEA,Save-a-lot Markets,71,Flotemysost,Dairy Products,Norske Meierier,131,3,43,60,16,"2816,50"
SAVEA,Save-a-lot Markets,1,Chai,Beverages,Exotic Liquids,130,3,43,80,5,"2340,00"
SAVEA,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,126,3,42,50,32,"1495,00"
SAVEA,Save-a-lot Markets,16,Pavlova,Confections,"Pavlova, Ltd.",125,3,41,55,21,"1932,75"
SAVEA,Save-a-lot Markets,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,120,3,40,60,24,"14259,84"
SAVEA,Save-a-lot Markets,35,Steeleye Stout,Beverages,Bigfoot Breweries,115,3,38,70,15,"1710,00"
SAVEA,Save-a-lot Markets,60,Camembert Pierrot,Dairy Products,Gai pâturage,115,3,38,45,30,"3910,00"
SAVEA,Save-a-lot Markets,44,Gula Malacca,Condiments,Leka Trading,100,1,100,100,100,"1550,00"
SAVEA,Save-a-lot Markets,12,Queso Manchego La Pastora,Dairy Products,Cooperativa de Quesos 'Las Cabras',100,1,100,100,100,"3800,00"
SAVEA,Save-a-lot Markets,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,100,2,50,70,30,"2679,90"
SAVEA,Save-a-lot Markets,46,Spegesild,Seafood,Lyngbysild,99,3,33,45,24,"1116,00"
SAVEA,Save-a-lot Markets,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,95,2,47,55,40,"1805,00"
SAVEA,Save-a-lot Markets,61,Sirop d'érable,Condiments,Forêts d'érables,90,1,90,90,90,"2052,00"
SAVEA,Save-a-lot Markets,10,Ikura,Seafood,Tokyo Traders,88,2,44,70,18,"2728,00"
SAVEA,Save-a-lot Markets,40,Boston Crab Meat,Seafood,New England Seafood Cannery,82,2,41,42,40,"1508,80"
SAVEA,Save-a-lot Markets,63,Vegie-spread,Condiments,"Pavlova, Ltd.",80,1,80,80,80,"2808,00"
SAVEA,Save-a-lot Markets,76,Lakkalikööri,Beverages,Karkki Oy,80,1,80,80,80,"1440,00"
SAVEA,Save-a-lot Markets,62,Tarte au sucre,Confections,Forêts d'érables,75,3,25,30,15,"3697,50"
SAVEA,Save-a-lot Markets,14,Tofu,Produce,Mayumi's,72,2,36,42,30,"1478,70"
SAVEA,Save-a-lot Markets,5,Chef Anton's Gumbo Mix,Condiments,New Orleans Cajun Delights,70,1,70,70,70,"1494,50"
SAVEA,Save-a-lot Markets,49,Maxilaku,Confections,Karkki Oy,63,3,21,25,18,"1260,00"
SAVEA,Save-a-lot Markets,54,Tourtière,Meat/Poultry,Ma Maison,62,2,31,32,30,"461,90"
SAVEA,Save-a-lot Markets,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,62,2,31,50,12,"2157,60"
SAVEA,Save-a-lot Markets,37,Gravad lax,Seafood,Svensk Sjöföda AB,60,1,60,60,60,"1560,00"
SAVEA,Save-a-lot Markets,47,Zaanse koeken,Confections,Zaanse Snoepfabriek,60,2,30,50,10,"570,00"
SAVEA,Save-a-lot Markets,33,Geitost,Dairy Products,Norske Meierier,60,3,20,30,14,"150,00"
SAVEA,Save-a-lot Markets,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,59,3,19,21,18,"265,50"
SAVEA,Save-a-lot Markets,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",59,3,19,35,12,"542,80"
SAVEA,Save-a-lot Markets,15,Genen Shouyu,Condiments,Mayumi's,50,1,50,50,50,"775,00"
SAVEA,Save-a-lot Markets,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,50,1,50,50,50,"1800,00"
SAVEA,Save-a-lot Markets,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,49,2,24,25,24,"686,00"
SAVEA,Save-a-lot Markets,22,Gustaf's Knäckebröd,Grains/Cereals,PB Knäckebröd AB,48,1,48,48,48,"1008,00"
SAVEA,Save-a-lot Markets,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,45,1,45,45,45,"1350,00"
SAVEA,Save-a-lot Markets,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,44,1,44,44,44,"396,00"
SAVEA,Save-a-lot Markets,64,Wimmers gute Semmelknödel,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,44,2,22,24,20,"1463,00"
SAVEA,Save-a-lot Markets,34,Sasquatch Ale,Beverages,Bigfoot Breweries,42,2,21,30,12,"588,00"
SAVEA,Save-a-lot Markets,73,Röd Kaviar,Seafood,Svensk Sjöföda AB,35,1,35,35,35,"525,00"
SAVEA,Save-a-lot Markets,51,Manjimup Dried Apples,Produce,"G'day, Mate",20,1,20,20,20,"1060,00"
SAVEA,Save-a-lot Markets,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,15,1,15,15,15,"292,50"
SAVEA,Save-a-lot Markets,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,15,1,15,15,15,"546,00"
SAVEA,Save-a-lot Markets,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,12,1,12,12,12,"159,00"
SAVEA,Save-a-lot Markets,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,7,1,7,7,7,"78,40"
SEVES,Seven Seas Imports,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,80,1,80,80,80,"288,00"
SEVES,Seven Seas Imports,60,Camembert Pierrot,Dairy Products,Gai pâturage,80,1,80,80,80,"2176,00"
SEVES,Seven Seas Imports,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,70,1,70,70,70,"700,00"
SEVES,Seven Seas Imports,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',60,2,30,50,10,"1260,00"
SEVES,Seven Seas Imports,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,60,1,60,60,60,"1140,00"
SEVES,Seven Seas Imports,16,Pavlova,Confections,"Pavlova, Ltd.",56,1,56,56,56,"778,40"
SEVES,Seven Seas Imports,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,50,1,50,50,50,"450,00"
SEVES,Seven Seas Imports,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,44,2,22,24,20,"1822,40"
SEVES,Seven Seas Imports,1,Chai,Beverages,Exotic Liquids,40,1,40,40,40,"720,00"
SEVES,Seven Seas Imports,53,Perth Pasties,Meat/Poultry,"G'day, Mate",40,1,40,40,40,"1048,00"
SEVES,Seven Seas Imports,10,Ikura,Seafood,Tokyo Traders,36,1,36,36,36,"1116,00"
SEVES,Seven Seas Imports,51,Manjimup Dried Apples,Produce,"G'day, Mate",28,2,14,18,10,"1293,20"
SEVES,Seven Seas Imports,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",25,1,25,25,25,"975,00"
SEVES,Seven Seas Imports,32,Mascarpone Fabioli,Dairy Products,Formaggi Fortini s.r.l.,24,1,24,24,24,"768,00"
SEVES,Seven Seas Imports,52,Filo Mix,Grains/Cereals,"G'day, Mate",20,1,20,20,20,"112,00"
SEVES,Seven Seas Imports,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,20,1,20,20,20,"288,00"
SEVES,Seven Seas Imports,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",20,1,20,20,20,"250,00"
SEVES,Seven Seas Imports,37,Gravad lax,Seafood,Svensk Sjöföda AB,18,1,18,18,18,"468,00"
SEVES,Seven Seas Imports,45,Rogede sild,Seafood,Lyngbysild,15,1,15,15,15,"114,00"
SEVES,Seven Seas Imports,20,Sir Rodney's Marmalade,Confections,"Specialty Biscuits, Ltd.",15,1,15,15,15,"1215,00"
SEVES,Seven Seas Imports,54,Tourtière,Meat/Poultry,Ma Maison,7,1,7,7,7,"52,15"
SEVES,Seven Seas Imports,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,6,1,6,6,6,"57,90"
SEVES,Seven Seas Imports,49,Maxilaku,Confections,Karkki Oy,4,1,4,4,4,"80,00"
SIMOB,Simons bistro,55,Pâté chinois,Meat/Poultry,Ma Maison,60,1,60,60,60,"1440,00"
SIMOB,Simons bistro,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,50,1,50,50,50,"10540,00"
SIMOB,Simons bistro,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",36,1,36,36,36,"360,00"
SIMOB,Simons bistro,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,35,1,35,35,35,"364,00"
SIMOB,Simons bistro,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,30,1,30,30,30,"570,00"
SIMOB,Simons bistro,51,Manjimup Dried Apples,Produce,"G'day, Mate",30,1,30,30,30,"1590,00"
SIMOB,Simons bistro,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",30,1,30,30,30,"300,00"
SIMOB,Simons bistro,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,25,1,25,25,25,"647,25"
SIMOB,Simons bistro,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,24,1,24,24,24,"835,20"
SIMOB,Simons bistro,61,Sirop d'érable,Condiments,Forêts d'érables,20,1,20,20,20,"570,00"
SIMOB,Simons bistro,16,Pavlova,Confections,"Pavlova, Ltd.",14,1,14,14,14,"244,30"
SIMOB,Simons bistro,59,Raclette Courdavault,Dairy Products,Gai pâturage,9,1,9,9,9,"396,00"
SIMOB,Simons bistro,33,Geitost,Dairy Products,Norske Meierier,8,1,8,8,8,"16,00"
SIMOB,Simons bistro,62,Tarte au sucre,Confections,Forêts d'érables,5,1,5,5,5,"246,50"
SIMOB,Simons bistro,46,Spegesild,Seafood,Lyngbysild,2,1,2,2,2,"19,20"
SPECD,Spécialités du monde,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,14,1,14,14,14,"108,50"
SPECD,Spécialités du monde,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',10,1,10,10,10,"210,00"
SPECD,Spécialités du monde,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,10,1,10,10,10,"360,00"
SPECD,Spécialités du monde,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",6,1,6,6,6,"375,00"
SPECD,Spécialités du monde,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,5,1,5,5,5,"1317,50"
SPECD,Spécialités du monde,16,Pavlova,Confections,"Pavlova, Ltd.",3,1,3,3,3,"52,35"
SPLIR,Split Rail Beer & Ale,54,Tourtière,Meat/Poultry,Ma Maison,64,2,32,40,24,"377,60"
SPLIR,Split Rail Beer & Ale,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,30,2,15,18,12,"912,00"
SPLIR,Split Rail Beer & Ale,33,Geitost,Dairy Products,Norske Meierier,24,1,24,24,24,"48,00"
SPLIR,Split Rail Beer & Ale,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",21,1,21,21,21,"1312,50"
SPLIR,Split Rail Beer & Ale,35,Steeleye Stout,Beverages,Bigfoot Breweries,20,1,20,20,20,"360,00"
SPLIR,Split Rail Beer & Ale,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,20,1,20,20,20,"380,00"
SPLIR,Split Rail Beer & Ale,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,20,1,20,20,20,"4216,00"
SPLIR,Split Rail Beer & Ale,60,Camembert Pierrot,Dairy Products,Gai pâturage,20,1,20,20,20,"544,00"
SPLIR,Split Rail Beer & Ale,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,20,1,20,20,20,"1980,00"
SPLIR,Split Rail Beer & Ale,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,20,1,20,20,20,"720,00"
SPLIR,Split Rail Beer & Ale,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",14,2,7,8,6,"155,00"
SPLIR,Split Rail Beer & Ale,63,Vegie-spread,Condiments,"Pavlova, Ltd.",10,1,10,10,10,"439,00"
SPLIR,Split Rail Beer & Ale,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",10,1,10,10,10,"73,00"
SPLIR,Split Rail Beer & Ale,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,10,1,10,10,10,"249,00"
SPLIR,Split Rail Beer & Ale,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,10,1,10,10,10,"240,00"
SPLIR,Split Rail Beer & Ale,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,8,1,8,8,8,"165,60"
SPLIR,Split Rail Beer & Ale,51,Manjimup Dried Apples,Produce,"G'day, Mate",6,1,6,6,6,"318,00"
SUPRD,Suprêmes délices,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,82,3,27,50,2,"1008,00"
SUPRD,Suprêmes délices,71,Flotemysost,Dairy Products,Norske Meierier,80,2,40,50,30,"1505,00"
SUPRD,Suprêmes délices,66,Louisiana Hot Spiced Okra,Condiments,New Orleans Cajun Delights,60,1,60,60,60,"816,00"
SUPRD,Suprêmes délices,70,Outback Lager,Beverages,"Pavlova, Ltd.",60,2,30,30,30,"900,00"
SUPRD,Suprêmes délices,35,Steeleye Stout,Beverages,Bigfoot Breweries,60,1,60,60,60,"1080,00"
SUPRD,Suprêmes délices,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,58,2,29,30,28,"2111,20"
SUPRD,Suprêmes délices,59,Raclette Courdavault,Dairy Products,Gai pâturage,50,1,50,50,50,"2750,00"
SUPRD,Suprêmes délices,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,45,2,22,30,15,"1596,00"
SUPRD,Suprêmes délices,76,Lakkalikööri,Beverages,Karkki Oy,42,1,42,42,42,"604,80"
SUPRD,Suprêmes délices,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,40,2,20,25,15,"520,00"
SUPRD,Suprêmes délices,60,Camembert Pierrot,Dairy Products,Gai pâturage,40,1,40,40,40,"1088,00"
SUPRD,Suprêmes délices,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",40,1,40,40,40,"1248,00"
SUPRD,Suprêmes délices,20,Sir Rodney's Marmalade,Confections,"Specialty Biscuits, Ltd.",40,1,40,40,40,"2592,00"
SUPRD,Suprêmes délices,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",36,1,36,36,36,"360,00"
SUPRD,Suprêmes délices,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,35,1,35,35,35,"350,00"
SUPRD,Suprêmes délices,43,Ipoh Coffee,Beverages,Leka Trading,32,2,16,20,12,"1177,60"
SUPRD,Suprêmes délices,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,30,1,30,30,30,"397,50"
SUPRD,Suprêmes délices,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,30,1,30,30,30,"747,00"
SUPRD,Suprêmes délices,27,Schoggi Schokolade,Confections,Heli Süßwaren GmbH & Co. KG,25,1,25,25,25,"1097,50"
SUPRD,Suprêmes délices,33,Geitost,Dairy Products,Norske Meierier,25,1,25,25,25,"50,00"
SUPRD,Suprêmes délices,55,Pâté chinois,Meat/Poultry,Ma Maison,25,1,25,25,25,"600,00"
SUPRD,Suprêmes délices,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",21,1,21,21,21,"153,30"
SUPRD,Suprêmes délices,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,21,1,21,21,21,"462,00"
SUPRD,Suprêmes délices,2,Chang,Beverages,Exotic Liquids,20,1,20,20,20,"380,00"
SUPRD,Suprêmes délices,74,Longlife Tofu,Produce,Tokyo Traders,20,1,20,20,20,"200,00"
SUPRD,Suprêmes délices,10,Ikura,Seafood,Tokyo Traders,16,1,16,16,16,"496,00"
SUPRD,Suprêmes délices,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,12,1,12,12,12,"54,00"
SUPRD,Suprêmes délices,54,Tourtière,Meat/Poultry,Ma Maison,10,1,10,10,10,"74,50"
SUPRD,Suprêmes délices,1,Chai,Beverages,Exotic Liquids,10,1,10,10,10,"180,00"
SUPRD,Suprêmes délices,40,Boston Crab Meat,Seafood,New England Seafood Cannery,5,1,5,5,5,"92,00"
SUPRD,Suprêmes délices,52,Filo Mix,Grains/Cereals,"G'day, Mate",2,1,2,2,2,"14,00"
THEBI,The Big Cheese,16,Pavlova,Confections,"Pavlova, Ltd.",10,1,10,10,10,"139,00"
THEBI,The Big Cheese,34,Sasquatch Ale,Beverages,Bigfoot Breweries,10,1,10,10,10,"140,00"
THEBI,The Big Cheese,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,10,1,10,10,10,"2635,00"
THEBI,The Big Cheese,62,Tarte au sucre,Confections,Forêts d'érables,5,1,5,5,5,"197,00"
THEBI,The Big Cheese,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,5,1,5,5,5,"95,00"
THEBI,The Big Cheese,5,Chef Anton's Gumbo Mix,Condiments,New Orleans Cajun Delights,4,1,4,4,4,"85,40"
THEBI,The Big Cheese,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,2,1,2,2,2,"69,60"
THECR,The Cracker Box,40,Boston Crab Meat,Seafood,New England Seafood Cannery,10,1,10,10,10,"184,00"
THECR,The Cracker Box,44,Gula Malacca,Condiments,Leka Trading,10,1,10,10,10,"194,50"
THECR,The Cracker Box,52,Filo Mix,Grains/Cereals,"G'day, Mate",10,1,10,10,10,"70,00"
THECR,The Cracker Box,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,10,1,10,10,10,"456,00"
THECR,The Cracker Box,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,6,1,6,6,6,"742,74"
THECR,The Cracker Box,10,Ikura,Seafood,Tokyo Traders,6,1,6,6,6,"186,00"
THECR,The Cracker Box,1,Chai,Beverages,Exotic Liquids,4,1,4,4,4,"72,00"
THECR,The Cracker Box,67,Laughing Lumberjack Lager,Beverages,Bigfoot Breweries,3,1,3,3,3,"42,00"
TOMSP,Toms Spezialitäten,49,Maxilaku,Confections,Karkki Oy,40,1,40,40,40,"800,00"
TOMSP,Toms Spezialitäten,51,Manjimup Dried Apples,Produce,"G'day, Mate",40,1,40,40,40,"1696,00"
TOMSP,Toms Spezialitäten,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",39,3,13,15,12,"307,50"
TOMSP,Toms Spezialitäten,34,Sasquatch Ale,Beverages,Bigfoot Breweries,30,2,15,20,10,"364,00"
TOMSP,Toms Spezialitäten,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,28,1,28,28,28,"1064,00"
TOMSP,Toms Spezialitäten,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,20,1,20,20,20,"72,00"
TOMSP,Toms Spezialitäten,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,15,1,15,15,15,"234,00"
TOMSP,Toms Spezialitäten,52,Filo Mix,Grains/Cereals,"G'day, Mate",15,1,15,15,15,"84,00"
TOMSP,Toms Spezialitäten,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,14,1,14,14,14,"135,10"
TOMSP,Toms Spezialitäten,14,Tofu,Produce,Mayumi's,9,1,9,9,9,"167,40"
TOMSP,Toms Spezialitäten,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,3,1,3,3,3,"30,00"
TORTU,Tortuga Restaurante,44,Gula Malacca,Condiments,Leka Trading,51,3,17,21,9,"991,95"
TORTU,Tortuga Restaurante,49,Maxilaku,Confections,Karkki Oy,30,1,30,30,30,"480,00"
TORTU,Tortuga Restaurante,33,Geitost,Dairy Products,Norske Meierier,30,1,30,30,30,"75,00"
TORTU,Tortuga Restaurante,76,Lakkalikööri,Beverages,Karkki Oy,30,1,30,30,30,"432,00"
TORTU,Tortuga Restaurante,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,20,1,20,20,20,"360,00"
TORTU,Tortuga Restaurante,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",20,1,20,20,20,"250,00"
TORTU,Tortuga Restaurante,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,20,1,20,20,20,"250,00"
TORTU,Tortuga Restaurante,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",18,2,9,10,8,"639,60"
TORTU,Tortuga Restaurante,10,Ikura,Seafood,Tokyo Traders,17,2,8,15,2,"434,00"
TORTU,Tortuga Restaurante,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',15,1,15,15,15,"315,00"
TORTU,Tortuga Restaurante,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,15,2,7,10,5,"58,50"
TORTU,Tortuga Restaurante,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,15,1,15,15,15,"3952,50"
TORTU,Tortuga Restaurante,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,14,1,14,14,14,"509,60"
TORTU,Tortuga Restaurante,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",12,1,12,12,12,"600,00"
TORTU,Tortuga Restaurante,70,Outback Lager,Beverages,"Pavlova, Ltd.",12,1,12,12,12,"180,00"
TORTU,Tortuga Restaurante,54,Tourtière,Meat/Poultry,Ma Maison,10,1,10,10,10,"74,50"
TORTU,Tortuga Restaurante,59,Raclette Courdavault,Dairy Products,Gai pâturage,10,1,10,10,10,"440,00"
TORTU,Tortuga Restaurante,13,Konbu,Seafood,Mayumi's,10,1,10,10,10,"48,00"
TORTU,Tortuga Restaurante,1,Chai,Beverages,Exotic Liquids,10,1,10,10,10,"180,00"
TORTU,Tortuga Restaurante,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",7,1,7,7,7,"64,40"
TORTU,Tortuga Restaurante,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,6,1,6,6,6,"37,20"
TORTU,Tortuga Restaurante,63,Vegie-spread,Condiments,"Pavlova, Ltd.",5,1,5,5,5,"175,50"
TORTU,Tortuga Restaurante,43,Ipoh Coffee,Beverages,Leka Trading,5,1,5,5,5,"230,00"
TORTU,Tortuga Restaurante,71,Flotemysost,Dairy Products,Norske Meierier,2,1,2,2,2,"34,40"
TRADH,Tradição Hipermercados,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,30,1,30,30,30,"397,50"
TRADH,Tradição Hipermercados,60,Camembert Pierrot,Dairy Products,Gai pâturage,30,1,30,30,30,"1020,00"
TRADH,Tradição Hipermercados,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,28,1,28,28,28,"504,00"
TRADH,Tradição Hipermercados,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",24,1,24,24,24,"300,00"
TRADH,Tradição Hipermercados,55,Pâté chinois,Meat/Poultry,Ma Maison,20,1,20,20,20,"480,00"
TRADH,Tradição Hipermercados,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,20,1,20,20,20,"517,80"
TRADH,Tradição Hipermercados,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,20,1,20,20,20,"200,00"
TRADH,Tradição Hipermercados,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,20,1,20,20,20,"440,00"
TRADH,Tradição Hipermercados,20,Sir Rodney's Marmalade,Confections,"Specialty Biscuits, Ltd.",20,1,20,20,20,"1296,00"
TRADH,Tradição Hipermercados,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,15,1,15,15,15,"522,00"
TRADH,Tradição Hipermercados,62,Tarte au sucre,Confections,Forêts d'érables,10,1,10,10,10,"493,00"
TRADH,Tradição Hipermercados,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,8,1,8,8,8,"990,32"
TRADH,Tradição Hipermercados,6,Grandma's Boysenberry Spread,Condiments,Grandma Kelly's Homestead,6,1,6,6,6,"150,00"
TRAIH,Trail's Head Gourmet Provisioners,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,20,1,20,20,20,"155,00"
TRAIH,Trail's Head Gourmet Provisioners,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,18,1,18,18,18,"234,00"
TRAIH,Trail's Head Gourmet Provisioners,33,Geitost,Dairy Products,Norske Meierier,14,1,14,14,14,"35,00"
TRAIH,Trail's Head Gourmet Provisioners,62,Tarte au sucre,Confections,Forêts d'érables,13,2,6,10,3,"640,90"
TRAIH,Trail's Head Gourmet Provisioners,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,10,1,10,10,10,"180,00"
TRAIH,Trail's Head Gourmet Provisioners,64,Wimmers gute Semmelknödel,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,6,1,6,6,6,"199,50"
TRAIH,Trail's Head Gourmet Provisioners,70,Outback Lager,Beverages,"Pavlova, Ltd.",6,1,6,6,6,"90,00"
TRAIH,Trail's Head Gourmet Provisioners,40,Boston Crab Meat,Seafood,New England Seafood Cannery,2,1,2,2,2,"36,80"
VAFFE,Vaffeljernet,40,Boston Crab Meat,Seafood,New England Seafood Cannery,70,2,35,50,20,"1214,00"
VAFFE,Vaffeljernet,54,Tourtière,Meat/Poultry,Ma Maison,68,2,34,50,18,"478,70"
VAFFE,Vaffeljernet,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,66,4,16,40,5,"803,40"
VAFFE,Vaffeljernet,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",60,1,60,60,60,"600,00"
VAFFE,Vaffeljernet,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,60,1,60,60,60,"2736,00"
VAFFE,Vaffeljernet,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,50,2,25,25,25,"202,50"
VAFFE,Vaffeljernet,34,Sasquatch Ale,Beverages,Bigfoot Breweries,50,2,25,36,14,"599,20"
VAFFE,Vaffeljernet,10,Ikura,Seafood,Tokyo Traders,43,2,21,25,18,"1333,00"
VAFFE,Vaffeljernet,63,Vegie-spread,Condiments,"Pavlova, Ltd.",40,1,40,40,40,"1756,00"
VAFFE,Vaffeljernet,76,Lakkalikööri,Beverages,Karkki Oy,35,1,35,35,35,"504,00"
VAFFE,Vaffeljernet,71,Flotemysost,Dairy Products,Norske Meierier,30,1,30,30,30,"516,00"
VAFFE,Vaffeljernet,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,30,1,30,30,30,"289,50"
VAFFE,Vaffeljernet,45,Rogede sild,Seafood,Lyngbysild,30,1,30,30,30,"228,00"
VAFFE,Vaffeljernet,50,Valkoinen suklaa,Confections,Karkki Oy,25,1,25,25,25,"325,00"
VAFFE,Vaffeljernet,61,Sirop d'érable,Condiments,Forêts d'érables,20,1,20,20,20,"570,00"
